Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s]
2028,10.135,1138.0095,22.205186,12.948582,-0.095556
2029,10.14,1135.72043,22.204635,12.948103,-0.09629
2030,10.145,1132.8591,22.204093,12.94762,-0.097006
2031,10.15,1130.11222,22.203558,12.947133,-0.097705
2032,10.155,1128.16651,22.20302,12.946643,-0.098404
2033,10.16,1125.64854,22.202475,12.946149,-0.099108
2034,10.165,1122.44385,22.201926,12.945651,-0.099811
2035,10.17,1120.26923,22.201373,12.945151,-0.100514
2036,10.175,1118.43798,22.200813,12.944646,-0.101221
2037,10.18,1116.26337,22.200247,12.944138,-0.101933
2038,10.185,1113.51649,22.199673,12.943627,-0.102648
2039,10.19,1110.76961,22.199093,12.943112,-0.103367
2040,10.195,1108.48054,22.198508,12.942593,-0.104086
2041,10.2,1106.19147,22.197919,12.942071,-0.104805
2042,10.205,1103.21569,22.197333,12.941545,-0.105516
2043,10.21,1100.81217,22.196758,12.941016,-0.106207
2044,10.215,1098.40865,22.196188,12.940483,-0.106887
2045,10.22,1095.89067,22.195612,12.939947,-0.107571
2046,10.225,1093.14379,22.195025,12.939408,-0.108262
2047,10.23,1090.28246,22.194432,12.938864,-0.108958
2048,10.235,1088.45121,22.193842,12.938318,-0.109645
2049,10.24,1086.39105,22.19325,12.937768,-0.110329
2050,10.245,1084.67425,22.192643,12.937215,-0.111028
2051,10.25,1082.38518,22.192028,12.936658,-0.111731
2052,10.255,1079.98166,22.191399,12.936097,-0.112446
2053,10.26,1077.46369,22.190764,12.935533,-0.113165
2054,10.265,1074.94571,22.190137,12.934966,-0.113869
2055,10.27,1072.42774,22.189503,12.934395,-0.114576
2056,10.275,1070.25313,22.188872,12.93382,-0.115275
2057,10.28,1068.53633,22.188258,12.933242,-0.115951
2058,10.285,1066.70507,22.187639,12.93266,-0.116627
2059,10.29,1064.64491,22.187021,12.932076,-0.117299
2060,10.295,1062.12694,22.186398,12.931487,-0.11797
2061,10.3,1060.41014,22.185759,12.930896,-0.118658
2062,10.305,1058.69334,22.185116,12.930301,-0.119345
2063,10.31,1057.3199,22.184473,12.929702,-0.120029
2064,10.315,1055.37419,22.183829,12.929101,-0.120709
2065,10.32,1053.08513,22.183196,12.928495,-0.121373
2066,10.325,1051.02497,22.182577,12.927887,-0.122017
2067,10.33,1049.07926,22.181951,12.927275,-0.122665
2068,10.335,1047.47691,22.181304,12.92666,-0.123333
2069,10.34,1045.64566,22.180654,12.926042,-0.124001
2070,10.345,1043.81441,22.180011,12.92542,-0.124657
2071,10.35,1042.09761,22.179353,12.924795,-0.125324
2072,10.355,1039.80854,22.178692,12.924167,-0.125992
2073,10.36,1037.97729,22.178046,12.923535,-0.12664
2074,10.365,1035.0015,22.177389,12.922901,-0.127296
2075,10.37,1033.05579,22.176722,12.922262,-0.12796
2076,10.375,1031.11009,22.176066,12.921621,-0.128609
2077,10.38,1028.93547,22.175414,12.920976,-0.129249
2078,10.385,1026.53195,22.174754,12.920328,-0.129893
2079,10.39,1024.12843,22.174092,12.919677,-0.130537
2080,10.395,1021.72491,22.173434,12.919023,-0.131174
2081,10.4,1019.77921,22.172773,12.918366,-0.13181
2082,10.405,1017.8335,22.172089,12.917705,-0.132466
2083,10.41,1015.88779,22.171402,12.917041,-0.133122
2084,10.415,1013.59873,22.170739,12.916374,-0.13375
2085,10.42,1011.99638,22.170065,12.915703,-0.134387
2086,10.425,1010.05067,22.169364,12.91503,-0.135047
2087,10.43,1007.99051,22.16866,12.914353,-0.135707
2088,10.435,1005.93035,22.16798,12.913673,-0.136339
2089,10.44,1004.0991,22.167317,12.91299,-0.136952
2090,10.445,1001.81003,22.166638,12.912303,-0.137576
2091,10.45,999.17761,22.165953,12.911614,-0.138205
2092,10.455,996.65963,22.165272,12.910921,-0.138825
2093,10.46,994.82838,22.164589,12.910226,-0.139446
2094,10.465,993.11158,22.163902,12.909527,-0.140066
2095,10.47,991.28033,22.163221,12.908825,-0.140679
2096,10.475,989.44907,22.162532,12.90812,-0.141296
2097,10.48,987.38891,22.16184,12.907412,-0.141912
2098,10.485,985.78657,22.161138,12.906701,-0.142537
2099,10.49,984.18422,22.16044,12.905987,-0.143153
2100,10.495,982.23851,22.159739,12.905269,-0.14377
2101,10.5,980.17835,22.159019,12.904549,-0.144403
2102,10.505,977.66038,22.158308,12.903825,-0.145023
2103,10.51,975.14241,22.157602,12.903099,-0.145636
2104,10.515,972.50998,22.156894,12.902369,-0.146248
2105,10.52,970.10646,22.156182,12.901636,-0.146861
2106,10.525,967.58849,22.155472,12.9009,-0.14747
2107,10.53,965.41387,22.154759,12.900162,-0.148079
2108,10.535,963.69707,22.15403,12.89942,-0.148699
2109,10.54,961.98027,22.153298,12.898675,-0.14932
2110,10.545,961.06465,22.152593,12.897927,-0.149913
2111,10.55,959.23339,22.151881,12.897175,-0.15051
2112,10.555,957.05878,22.15114,12.896421,-0.15113
2113,10.56,954.88417,22.150387,12.895664,-0.151759
2114,10.565,952.5951,22.149631,12.894904,-0.152387
2115,10.57,950.53494,22.14889,12.89414,-0.153
2116,10.575,949.04705,22.148163,12.893374,-0.153597
2117,10.58,947.4447,22.147438,12.892604,-0.15419
2118,10.585,945.7279,22.146702,12.891832,-0.154791
2119,10.59,943.78219,22.145967,12.891056,-0.155388
2120,10.595,941.60758,22.145238,12.890278,-0.155977
2121,10.6,940.11969,22.144511,12.889497,-0.156562
2122,10.605,937.94507,22.143786,12.888712,-0.157143
2123,10.61,935.99937,22.143058,12.887925,-0.157724
2124,10.615,934.74038,22.142341,12.887135,-0.158294
2125,10.62,933.13803,22.141621,12.886342,-0.158863
2126,10.625,931.53569,22.140881,12.885547,-0.159448
2127,10.63,930.16225,22.140137,12.884748,-0.160033
2128,10.635,928.5599,22.139405,12.883946,-0.160607
2129,10.64,926.72865,22.138675,12.883142,-0.161176
2130,10.645,925.1263,22.137943,12.882334,-0.161745
2131,10.65,923.52395,22.137212,12.881524,-0.162311
2132,10.655,921.46379,22.136479,12.880711,-0.162876
2133,10.66,918.94582,22.135744,12.879896,-0.163442
2134,10.665,917.34347,22.135015,12.879077,-0.163999
2135,10.67,915.97003,22.13427,12.878256,-0.164569
2136,10.675,913.90987,22.133507,12.877431,-0.16515
2137,10.68,911.73526,22.132757,12.876604,-0.165719
2138,10.685,909.6751,22.132004,12.875774,-0.166288
2139,10.69,908.30166,22.131233,12.874941,-0.16687
2140,10.695,906.92822,22.130465,12.874105,-0.167447
2141,10.7,905.21142,22.129729,12.873267,-0.167997
2142,10.705,903.72352,22.128999,12.872425,-0.168538
2143,10.71,901.89227,22.128243,12.871581,-0.1691
2144,10.715,899.94656,22.127474,12.870734,-0.169669
2145,10.72,898.57312,22.126718,12.869885,-0.170227
2146,10.725,896.51296,22.125959,12.869032,-0.170784
2147,10.73,894.79616,22.125198,12.868177,-0.171342
2148,10.735,893.19382,22.124419,12.867319,-0.171911
2149,10.74,891.13366,22.123628,12.866458,-0.172488
2150,10.745,889.87467,22.122854,12.865594,-0.17305
2151,10.75,888.04342,22.122078,12.864727,-0.173611
2152,10.755,886.55552,22.121319,12.863858,-0.174157
2153,10.76,885.29654,22.120563,12.862986,-0.174699
2154,10.765,883.9231,22.119804,12.862111,-0.175241
2155,10.77,882.54966,22.119059,12.861233,-0.175771
2156,10.775,880.94731,22.118301,12.860353,-0.176309
2157,10.78,879.0016,22.11754,12.85947,-0.176846
2158,10.785,876.94144,22.116772,12.858585,-0.177388
2159,10.79,874.30902,22.115982,12.857696,-0.177946
2160,10.795,872.36331,22.115157,12.856805,-0.178527
2161,10.8,871.10432,22.114336,12.855911,-0.179104
2162,10.805,869.15862,22.113548,12.855014,-0.179654
2163,10.81,867.44182,22.112773,12.854114,-0.180192
2164,10.815,865.38166,22.112007,12.853212,-0.180722
2165,10.82,863.5504,22.111238,12.852307,-0.181252
2166,10.825,861.37579,22.110451,12.8514,-0.181794
2167,10.83,859.77344,22.109667,12.850489,-0.182331
2168,10.835,857.82774,22.108886,12.849576,-0.182865
2169,10.84,856.11094,22.108092,12.848661,-0.183407
2170,10.845,854.27968,22.107317,12.847742,-0.183933
2171,10.85,852.67734,22.106534,12.846821,-0.184463
2172,10.855,850.96054,22.105734,12.845898,-0.185005
2173,10.86,849.70155,22.104952,12.844971,-0.185531
2174,10.865,848.21366,22.104152,12.844042,-0.186069
2175,10.87,847.06912,22.103323,12.843111,-0.186626
2176,10.875,845.35232,22.102496,12.842176,-0.18718
2177,10.88,843.52107,22.101678,12.841239,-0.187726
2178,10.885,841.91872,22.100869,12.840299,-0.188264
2179,10.89,840.77419,22.100073,12.839356,-0.18879
2180,10.895,839.74411,22.099275,12.838411,-0.189316
2181,10.9,838.37067,22.098476,12.837463,-0.189842
2182,10.905,837.11168,22.097696,12.836513,-0.190352
2183,10.91,835.50934,22.09693,12.83556,-0.19085
2184,10.915,834.25035,22.09614,12.834604,-0.191365
2185,10.92,832.87691,22.095332,12.833646,-0.191891
2186,10.925,831.50347,22.094532,12.832685,-0.192409
2187,10.93,830.35894,22.093736,12.831722,-0.192923
2188,10.935,828.9855,22.092937,12.830756,-0.193437
2189,10.94,827.38315,22.092137,12.829787,-0.193952
2190,10.945,825.20854,22.091329,12.828816,-0.19447
2191,10.95,823.8351,22.090518,12.827843,-0.194988
2192,10.955,823.14838,22.089706,12.826866,-0.195506
2193,10.96,822.00384,22.088908,12.825888,-0.196012
2194,10.965,820.17259,22.088131,12.824906,-0.196503
2195,10.97,818.79915,22.087329,12.823923,-0.197009
2196,10.975,817.54016,22.086543,12.822936,-0.197504
2197,10.98,815.70891,22.085765,12.821948,-0.197991
2198,10.985,814.67883,22.084963,12.820956,-0.198493
2199,10.99,812.96203,22.084165,12.819963,-0.198991
2200,10.995,811.13078,22.083359,12.818966,-0.199494
2201,11,809.18507,22.082539,12.817968,-0.200004
2202,11.005,807.58272,22.081706,12.816966,-0.200522
2203,11.01,806.32374,22.080859,12.815962,-0.201048
2204,11.015,805.1792,22.080015,12.814956,-0.20157
2205,11.02,804.03467,22.079175,12.813947,-0.202089
2206,11.025,802.89014,22.078345,12.812935,-0.202599
2207,11.03,801.40224,22.077548,12.811921,-0.203086
2208,11.035,800.25771,22.076772,12.810904,-0.203556
2209,11.04,798.65536,22.076012,12.809885,-0.204016
2210,11.045,796.48075,22.075245,12.808864,-0.204479
2211,11.05,794.53504,22.074446,12.80784,-0.204961
2212,11.055,793.04715,22.07364,12.806814,-0.205448
2213,11.06,791.4448,22.072819,12.805786,-0.205942
2214,11.065,789.728,22.071991,12.804755,-0.206441
2215,11.07,788.46902,22.071167,12.803722,-0.206935
2216,11.075,786.86667,22.07037,12.802686,-0.20741
2217,11.08,785.26432,22.069584,12.801647,-0.207877
2218,11.085,784.00534,22.06879,12.800607,-0.208348
2219,11.09,782.28854,22.067989,12.799564,-0.208823
2220,11.095,780.68619,22.067185,12.798519,-0.209298
2221,11.1,779.65611,22.066386,12.797471,-0.209769
2222,11.105,777.82486,22.065585,12.796421,-0.21024
2223,11.11,776.22251,22.06477,12.795369,-0.210718
2224,11.115,774.84907,22.06394,12.794314,-0.211205
2225,11.12,773.24672,22.063122,12.793257,-0.211684
2226,11.125,770.95766,22.062313,12.792197,-0.212155
2227,11.13,768.78304,22.061515,12.791135,-0.212618
2228,11.135,766.72288,22.06071,12.790071,-0.213085
2229,11.14,764.43382,22.059883,12.789004,-0.213563
2230,11.145,762.71702,22.059031,12.787935,-0.214058
2231,11.15,760.65686,22.058188,12.786864,-0.214545
2232,11.155,759.16896,22.057363,12.78579,-0.215019
2233,11.16,757.90998,22.056548,12.784713,-0.215486
2234,11.165,756.53654,22.055731,12.783635,-0.215953
2235,11.17,755.1631,22.054913,12.782554,-0.21642
2236,11.175,753.78966,22.05408,12.781471,-0.216895
2237,11.18,751.84395,22.053214,12.780385,-0.21739
2238,11.185,750.12715,22.052365,12.779297,-0.217872
2239,11.19,748.41035,22.051539,12.778206,-0.218339
2240,11.195,746.808,22.050737,12.777113,-0.218791
2241,11.2,744.8623,22.049927,12.776018,-0.219246
2242,11.205,743.3744,22.049077,12.774921,-0.219724
2243,11.21,741.77206,22.048225,12.773821,-0.220203
2244,11.215,740.28416,22.047403,12.772719,-0.220662
2245,11.22,738.91072,22.04658,12.771614,-0.221121
2246,11.225,737.19392,22.045742,12.770508,-0.221588
2247,11.23,736.62166,22.044928,12.769399,-0.22204
2248,11.235,735.36267,22.044099,12.768287,-0.222499
2249,11.24,734.21814,22.043243,12.767174,-0.222974
2250,11.245,732.73024,22.042417,12.766058,-0.223429
2251,11.25,731.1279,22.041629,12.764939,-0.22386
2252,11.255,729.52555,22.040826,12.763819,-0.2243
2253,11.26,727.6943,22.040008,12.762696,-0.224747
2254,11.265,725.86304,22.03917,12.761571,-0.225206
2255,11.27,724.14624,22.038323,12.760444,-0.225669
2256,11.275,722.65835,22.037494,12.759315,-0.22612
2257,11.28,721.74272,22.036669,12.758183,-0.226567
2258,11.285,720.48374,22.035844,12.757049,-0.227015
2259,11.29,719.22475,22.035016,12.755913,-0.227462
2260,11.295,718.53803,22.03422,12.754775,-0.227889
2261,11.3,717.27904,22.033403,12.753634,-0.228329
2262,11.305,715.9056,22.03255,12.752491,-0.228788
2263,11.31,714.87552,22.031723,12.751346,-0.229231
2264,11.315,713.73099,22.030928,12.750199,-0.229655
2265,11.32,712.12864,22.030124,12.74905,-0.230082
2266,11.325,710.64075,22.029312,12.747898,-0.230514
2267,11.33,709.49622,22.028498,12.746744,-0.230945
2268,11.335,708.46614,22.02767,12.745589,-0.231385
2269,11.34,708.00832,22.026853,12.744431,-0.231816
2270,11.345,706.74934,22.026042,12.74327,-0.232244
2271,11.35,705.6048,22.025216,12.742108,-0.232679
2272,11.355,704.23136,22.024394,12.740944,-0.233111
2273,11.36,702.97238,22.023585,12.739777,-0.233535
2274,11.365,701.48448,22.022775,12.738608,-0.233958
2275,11.37,699.88214,22.021942,12.737437,-0.234394
2276,11.375,698.39424,22.021129,12.736264,-0.234817
2277,11.38,697.36416,22.020354,12.735089,-0.235217
2278,11.385,696.21963,22.019579,12.733912,-0.235617
2279,11.39,694.38838,22.018822,12.732733,-0.236005
2280,11.395,692.44267,22.018065,12.731552,-0.236394
2281,11.4,690.49696,22.017292,12.730369,-0.23679
2282,11.405,688.78016,22.016504,12.729184,-0.237194
2283,11.41,687.06336,22.015695,12.727997,-0.237609
2284,11.415,685.23211,22.014898,12.726808,-0.238017
2285,11.42,683.62976,22.014078,12.725617,-0.238437
2286,11.425,682.48523,22.013237,12.724424,-0.238868
2287,11.43,680.65398,22.012442,12.723228,-0.239272
2288,11.435,678.59382,22.011674,12.722031,-0.239661
2289,11.44,676.76256,22.010891,12.720832,-0.240057
2290,11.445,675.04576,22.010099,12.719631,-0.240457
2291,11.45,673.90123,22.009314,12.718427,-0.240853
2292,11.455,672.06998,22.008519,12.717222,-0.241253
2293,11.46,670.12427,22.007703,12.716015,-0.241664
2294,11.465,668.86528,22.006906,12.714805,-0.242064
2295,11.47,667.6063,22.006122,12.713594,-0.242457
2296,11.475,665.77504,22.005323,12.712381,-0.242857
2297,11.48,664.1727,22.004494,12.711166,-0.243272
2298,11.485,663.25707,22.003649,12.709948,-0.243696
2299,11.49,661.65472,22.00281,12.708729,-0.244116
2300,11.495,659.59456,22.001991,12.707507,-0.244524
2301,11.5,658.45003,22.001192,12.706283,-0.24492
2302,11.505,656.73323,22.000385,12.705058,-0.24532
2303,11.51,655.24534,21.999576,12.70383,-0.24572
2304,11.515,653.07072,21.998766,12.702601,-0.24612
2305,11.52,650.78166,21.997954,12.701369,-0.24652
2306,11.525,649.40822,21.997127,12.700135,-0.246927
2307,11.53,647.69142,21.996263,12.6989,-0.247355
2308,11.535,646.08907,21.995426,12.697662,-0.247767
2309,11.54,644.14336,21.994638,12.696422,-0.248151
2310,11.545,642.65547,21.993834,12.69518,-0.248543
2311,11.55,641.39648,21.993021,12.693937,-0.248939
2312,11.555,639.45078,21.992215,12.692691,-0.249331
2313,11.56,637.27616,21.991386,12.691443,-0.249735
2314,11.565,635.67382,21.990526,12.690194,-0.250155
2315,11.57,634.30038,21.989694,12.688942,-0.250559
2316,11.575,632.58358,21.98889,12.687688,-0.250947
2317,11.58,631.5535,21.988091,12.686432,-0.251331
2318,11.585,629.8367,21.987277,12.685175,-0.251723
2319,11.59,628.23435,21.986411,12.683915,-0.252143
2320,11.595,626.74646,21.98555,12.682653,-0.252559
2321,11.6,625.37302,21.984732,12.681389,-0.252951
2322,11.605,623.54176,21.983927,12.680124,-0.253335
2323,11.61,621.93942,21.983129,12.678856,-0.253716
2324,11.615,620.33707,21.982322,12.677587,-0.2541
2325,11.62,618.39136,21.981521,12.676315,-0.25448
2326,11.625,616.1023,21.980733,12.675042,-0.254853
2327,11.63,614.84331,21.979922,12.673767,-0.255237
2328,11.635,613.92768,21.979103,12.672489,-0.255625
2329,11.64,612.78315,21.978327,12.67121,-0.25599
2330,11.645,611.98198,21.977579,12.66993,-0.256338
2331,11.65,610.37963,21.976808,12.668647,-0.256699
2332,11.655,609.2351,21.976036,12.667363,-0.25706
2333,11.66,607.63275,21.97527,12.666076,-0.257416
2334,11.665,606.0304,21.974526,12.664788,-0.257761
2335,11.67,604.3136,21.973773,12.663499,-0.25811
2336,11.675,601.91008,21.972974,12.662207,-0.258482
2337,11.68,600.30774,21.972174,12.660914,-0.258855
2338,11.685,599.04875,21.971396,12.659619,-0.259215
2339,11.69,598.01867,21.970639,12.658322,-0.259564
2340,11.695,596.53078,21.969888,12.657023,-0.259909
2341,11.7,594.92843,21.969122,12.655723,-0.260262
2342,11.705,593.55499,21.968354,12.654421,-0.260614
2343,11.71,591.83819,21.967593,12.653117,-0.260963
2344,11.715,590.12139,21.966793,12.651811,-0.261332
2345,11.72,588.51904,21.965984,12.650503,-0.261704
2346,11.725,586.9167,21.965212,12.649194,-0.262057
2347,11.73,584.97099,21.964447,12.647883,-0.262406
2348,11.735,582.91083,21.96365,12.64657,-0.26277
2349,11.74,581.42294,21.962837,12.645255,-0.263143
2350,11.745,579.24832,21.962068,12.643938,-0.263491
2351,11.75,577.53152,21.961306,12.64262,-0.263836
2352,11.755,576.04363,21.960566,12.6413,-0.264169
2353,11.76,574.78464,21.959833,12.639978,-0.264498
2354,11.765,573.29675,21.959114,12.638655,-0.26482
2355,11.77,572.03776,21.958425,12.63733,-0.265125
2356,11.775,570.43542,21.957673,12.636004,-0.265462
2357,11.78,568.71862,21.956906,12.634676,-0.265807
2358,11.785,566.42955,21.95616,12.633346,-0.26614
2359,11.79,564.5983,21.955429,12.632014,-0.266465
2360,11.795,562.42368,21.954689,12.630681,-0.266794
2361,11.8,560.93579,21.953941,12.629346,-0.267127
2362,11.805,559.4479,21.953199,12.62801,-0.267456
2363,11.81,557.84555,21.95248,12.626672,-0.267774
2364,11.815,555.78539,21.951768,12.625332,-0.268087
2365,11.82,553.83968,21.951039,12.623991,-0.268408
2366,11.825,552.23734,21.950309,12.622648,-0.268729
2367,11.83,550.63499,21.949548,12.621303,-0.269066
2368,11.835,549.26155,21.948785,12.619957,-0.269403
2369,11.84,547.08694,21.948045,12.618609,-0.269729
2370,11.845,544.45451,21.947304,12.61726,-0.270054
2371,11.85,542.85216,21.946554,12.615909,-0.270383
2372,11.855,541.36427,21.945812,12.614556,-0.270708
2373,11.86,539.64747,21.945092,12.613202,-0.271021
2374,11.865,538.04512,21.944371,12.611846,-0.271335
2375,11.87,536.21387,21.943672,12.610489,-0.271636
2376,11.875,534.95488,21.942997,12.60913,-0.271926
2377,11.88,533.46699,21.942297,12.607769,-0.272227
2378,11.885,531.17792,21.941549,12.606407,-0.272553
2379,11.89,529.34667,21.940793,12.605044,-0.272882
2380,11.895,528.31659,21.940051,12.603679,-0.273203
2381,11.9,527.0576,21.93934,12.602312,-0.273508
2382,11.905,525.56971,21.938636,12.600943,-0.27381
2383,11.91,524.19627,21.937915,12.599574,-0.274119
2384,11.915,522.70838,21.937202,12.598202,-0.274425
2385,11.92,521.79275,21.936512,12.596829,-0.274718
2386,11.925,520.30486,21.935853,12.595455,-0.274996
2387,11.93,518.70251,21.935161,12.594079,-0.27529
2388,11.935,517.44352,21.934444,12.592702,-0.275595
2389,11.94,516.64235,21.933719,12.591323,-0.275905
2390,11.945,515.49782,21.932993,12.589943,-0.276214
2391,11.95,513.89547,21.932298,12.588561,-0.276508
2392,11.955,511.83531,21.931603,12.587178,-0.276801
2393,11.96,510.23296,21.930906,12.585793,-0.277095
2394,11.965,508.51616,21.930209,12.584407,-0.277389
2395,11.97,506.456,21.929528,12.583019,-0.277675
2396,11.975,504.96811,21.928853,12.58163,-0.277956
2397,11.98,503.59467,21.928186,12.58024,-0.278234
2398,11.985,502.33568,21.927518,12.578848,-0.278512
2399,11.99,500.27552,21.926802,12.577455,-0.278814
2400,11.995,498.78763,21.9261,12.57606,-0.279107
2401,12,497.75755,21.925439,12.574664,-0.279381
2402,12.005,495.9263,21.924752,12.573266,-0.279667
2403,12.01,495.01067,21.924024,12.571867,-0.279973
2404,12.015,493.29387,21.923296,12.570466,-0.280278
2405,12.02,492.4927,21.922566,12.569064,-0.280583
2406,12.025,491.57707,21.921844,12.567661,-0.280885
2407,12.03,489.97472,21.921137,12.566255,-0.281179
2408,12.035,488.37238,21.920438,12.564849,-0.281468
2409,12.04,487.11339,21.919779,12.563441,-0.281738
2410,12.045,486.31222,21.919168,12.562031,-0.281985
2411,12.05,484.70987,21.918516,12.560621,-0.282251
2412,12.055,482.87862,21.917806,12.559209,-0.282544
2413,12.06,481.73408,21.917112,12.557795,-0.28283
2414,12.065,480.81846,21.916433,12.556381,-0.283108
2415,12.07,479.21611,21.915745,12.554964,-0.28339
2416,12.075,477.61376,21.915057,12.553547,-0.283672
2417,12.08,476.35478,21.914376,12.552128,-0.28395
2418,12.085,474.75243,21.913686,12.550707,-0.284232
2419,12.09,473.49344,21.913021,12.549285,-0.284502
2420,12.095,472.23446,21.912387,12.547862,-0.284756
2421,12.1,471.20438,21.911721,12.546438,-0.285026
2422,12.105,469.83094,21.91102,12.545012,-0.285312
2423,12.11,468.6864,21.910344,12.543585,-0.285586
2424,12.115,467.31296,21.909683,12.542156,-0.285852
2425,12.12,466.51179,21.909022,12.540726,-0.286118
2426,12.125,465.48171,21.908343,12.539295,-0.286392
2427,12.13,464.33718,21.907656,12.537862,-0.28667
2428,12.135,463.3071,21.907018,12.536428,-0.286924
2429,12.14,462.04811,21.906396,12.534993,-0.28717
2430,12.145,460.67467,21.905732,12.533556,-0.287436
2431,12.15,459.30123,21.905058,12.532119,-0.287706
2432,12.155,458.27115,21.904393,12.530679,-0.287972
2433,12.16,456.89771,21.903735,12.529239,-0.288234
2434,12.165,455.29536,21.903085,12.527797,-0.288493
2435,12.17,454.03638,21.902426,12.526354,-0.288755
2436,12.175,453.0063,21.901758,12.52491,-0.289021
2437,12.18,452.09067,21.90109,12.523464,-0.289287
2438,12.185,450.83168,21.900404,12.522017,-0.289561
2439,12.19,449.5727,21.899684,12.520568,-0.289851
2440,12.195,447.97035,21.89898,12.519118,-0.290132
2441,12.2,446.94027,21.898342,12.517667,-0.290383
2442,12.205,446.25355,21.897755,12.516214,-0.290609
2443,12.21,445.45238,21.897167,12.514761,-0.290836
2444,12.215,444.53675,21.896561,12.513306,-0.291071
2445,12.22,443.50667,21.895947,12.51185,-0.291309
2446,12.225,442.36214,21.895307,12.510393,-0.29156
2447,12.23,441.10315,21.894658,12.508934,-0.291814
2448,12.235,439.95862,21.894,12.507475,-0.292072
2449,12.24,438.81408,21.893358,12.506014,-0.292322
2450,12.245,437.21174,21.892716,12.504552,-0.292573
2451,12.25,436.52502,21.892047,12.503088,-0.292835
2452,12.255,435.8383,21.891412,12.501623,-0.293081
2453,12.26,434.57931,21.890794,12.500157,-0.29332
2454,12.265,433.43478,21.890175,12.49869,-0.293558
2455,12.27,432.51915,21.889564,12.497222,-0.293793
2456,12.275,431.48907,21.888927,12.495752,-0.294039
2457,12.28,430.11563,21.888281,12.494281,-0.294289
2458,12.285,428.62774,21.887668,12.492809,-0.294524
2459,12.29,427.36875,21.887055,12.491336,-0.294759
2460,12.295,426.33867,21.886399,12.489862,-0.295013
2461,12.3,425.7664,21.885759,12.488386,-0.295259
2462,12.305,423.93515,21.885187,12.486909,-0.295474
2463,12.31,422.1039,21.884589,12.485431,-0.295701
2464,12.315,420.50155,21.883948,12.483952,-0.295947
2465,12.32,419.24256,21.883349,12.482472,-0.296174
2466,12.325,418.21248,21.882784,12.48099,-0.296385
2467,12.33,417.06795,21.882193,12.479508,-0.296608
2468,12.335,416.03787,21.881567,12.478024,-0.296846
2469,12.34,414.32107,21.88094,12.476539,-0.297085
2470,12.345,413.17654,21.880313,12.475053,-0.297323
2471,12.35,412.60427,21.879669,12.473566,-0.297569
2472,12.355,411.00192,21.879023,12.472078,-0.297816
2473,12.36,409.62848,21.878395,12.470588,-0.298054
2474,12.365,408.3695,21.877792,12.469097,-0.298281
2475,12.37,407.11051,21.877162,12.467605,-0.298519
2476,12.375,405.96598,21.876532,12.466112,-0.298758
2477,12.38,404.82144,21.875953,12.464618,-0.298973
2478,12.385,403.10464,21.875348,12.463122,-0.2992
2479,12.39,402.30347,21.8747,12.461626,-0.299446
2480,12.395,401.04448,21.874068,12.460128,-0.299684
2481,12.4,399.67104,21.873461,12.458629,-0.299911
2482,12.405,397.95424,21.872863,12.457129,-0.300134
2483,12.41,396.5808,21.872273,12.455627,-0.300353
2484,12.415,395.43627,21.871708,12.454125,-0.30056
2485,12.42,394.864,21.871144,12.452622,-0.300767
2486,12.425,394.06283,21.870561,12.451117,-0.300982
2487,12.43,393.26166,21.869987,12.449612,-0.301192
2488,12.435,392.00267,21.869395,12.448105,-0.301411
2489,12.44,390.28587,21.868802,12.446598,-0.30163
2490,12.445,388.68352,21.868227,12.445089,-0.301841
2491,12.45,387.19563,21.867633,12.443579,-0.30206
2492,12.455,386.0511,21.867004,12.442069,-0.302294
2493,12.46,384.79211,21.866358,12.440556,-0.302537
2494,12.465,383.53312,21.865728,12.439043,-0.302771
2495,12.47,382.27414,21.865115,12.437529,-0.302998
2496,12.475,381.58742,21.864537,12.436013,-0.303209
2497,12.48,380.67179,21.863985,12.434497,-0.303408
2498,12.485,379.06944,21.863441,12.432979,-0.303603
2499,12.49,377.696,21.862888,12.431461,-0.303802
2500,12.495,376.66592,21.862317,12.429941,-0.304009
2501,12.5,375.40694,21.861728,12.428421,-0.304224
2502,12.505,374.0335,21.861113,12.426899,-0.304451
2503,12.51,372.88896,21.860514,12.425376,-0.30467
2504,12.515,371.51552,21.859906,12.423852,-0.304893
2505,12.52,370.48544,21.859272,12.422327,-0.305127
2506,12.525,369.34091,21.858628,12.420801,-0.305366
2507,12.53,367.85302,21.858028,12.419274,-0.305584
2508,12.535,366.36512,21.85748,12.417745,-0.30578
2509,12.54,365.56395,21.856932,12.416216,-0.305975
2510,12.545,364.41942,21.856392,12.414685,-0.306166
2511,12.55,362.70262,21.855852,12.413154,-0.306357
2512,12.555,361.55808,21.85533,12.411622,-0.306541
2513,12.56,360.98582,21.854842,12.410089,-0.306708
2514,12.565,360.07019,21.854355,12.408555,-0.306876
2515,12.57,358.5823,21.85384,12.40702,-0.307055
2516,12.575,357.55222,21.853272,12.405484,-0.307258
2517,12.58,356.40768,21.852695,12.403947,-0.307465
2518,12.585,355.1487,21.852126,12.402409,-0.307668
2519,12.59,353.88971,21.851592,12.400871,-0.307856
2520,12.595,353.08854,21.851094,12.399331,-0.308027
2521,12.6,352.17291,21.850542,12.39779,-0.308222
2522,12.605,350.91392,21.849989,12.396249,-0.308418
2523,12.61,349.76939,21.849463,12.394706,-0.308601
