Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s]
1042,5.205,2230.58102,17.165661,10.131884,1.172994
1043,5.21,2231.84001,17.178941,10.137746,1.171499
1044,5.215,2233.3279,17.192103,10.143599,1.170016
1045,5.22,2234.8158,17.205214,10.149446,1.168537
1046,5.225,2236.30369,17.218342,10.155285,1.167053
1047,5.23,2237.56268,17.231622,10.161116,1.16555
1048,5.235,2238.36385,17.244817,10.16694,1.164055
1049,5.24,2238.93612,17.257761,10.172757,1.162588
1050,5.245,2239.27948,17.270654,10.178566,1.161125
1051,5.25,2240.76737,17.283431,10.184368,1.159673
1052,5.255,2241.683,17.296025,10.190163,1.158241
1053,5.26,2242.71308,17.308636,10.195951,1.156805
1054,5.265,2243.51425,17.321532,10.201731,1.155334
1055,5.27,2244.88769,17.334445,10.207504,1.153858
1056,5.275,2245.23105,17.347142,10.21327,1.152407
1057,5.28,2245.45996,17.359823,10.219028,1.150955
1058,5.285,2245.1166,17.372455,10.224779,1.149507
1059,5.29,2245.91777,17.385103,10.230523,1.148056
1060,5.295,2247.17676,17.397803,10.23626,1.146596
1061,5.3,2247.52012,17.410486,10.241989,1.145136
1062,5.305,2247.97793,17.423351,10.247711,1.143653
1063,5.31,2248.20684,17.436331,10.253425,1.142154
1064,5.315,2248.20684,17.44913,10.259133,1.140675
1065,5.32,2247.17676,17.461649,10.264832,1.139227
1066,5.325,2246.26113,17.474184,10.270525,1.137776
1067,5.33,2245.80332,17.486967,10.27621,1.136292
1068,5.335,2245.57441,17.499765,10.281888,1.134805
1069,5.34,2245.57441,17.51258,10.287558,1.133314
1070,5.345,2245.3455,17.525639,10.293221,1.131792
1071,5.35,2245.91777,17.538648,10.298876,1.130273
1072,5.355,2246.49004,17.551509,10.304524,1.12877
1073,5.36,2246.60449,17.564386,10.310164,1.127263
1074,5.365,2246.14668,17.57718,10.315796,1.125764
1075,5.37,2246.14668,17.590055,10.321421,1.124254
1076,5.375,2246.03222,17.602848,10.327039,1.122751
1077,5.38,2247.0623,17.615461,10.332649,1.121268
1078,5.385,2246.60449,17.628123,10.338251,1.119777
1079,5.39,2245.91777,17.640735,10.343847,1.118289
1080,5.395,2246.26113,17.653331,10.349434,1.116802
1081,5.4,2246.03222,17.666006,10.355015,1.115303
1082,5.405,2246.14668,17.678665,10.360587,1.113804
1083,5.41,2246.26113,17.691307,10.366153,1.112305
1084,5.415,2246.94785,17.703867,10.37171,1.110814
1085,5.42,2246.49004,17.716378,10.377261,1.109327
1086,5.425,2247.29121,17.728937,10.382804,1.107832
1087,5.43,2247.63457,17.741287,10.388339,1.106361
1088,5.435,2248.20684,17.75362,10.393867,1.104889
1089,5.44,2249.00801,17.766001,10.399388,1.10341
1090,5.445,2249.69473,17.778493,10.404901,1.101915
1091,5.45,2249.80918,17.791031,10.410407,1.100412
1092,5.455,2249.46582,17.803489,10.415905,1.098917
1093,5.46,2250.03809,17.815866,10.421396,1.09743
1094,5.465,2250.4959,17.828131,10.42688,1.095955
1095,5.47,2251.18262,17.840444,10.432356,1.094472
1096,5.475,2251.52598,17.852708,10.437825,1.092992
1097,5.48,2252.67052,17.864955,10.443286,1.091513
1098,5.485,2253.01388,17.877249,10.44874,1.090026
1099,5.49,2253.58614,17.889589,10.454186,1.088531
1100,5.495,2254.04396,17.901943,10.459625,1.087032
1101,5.5,2254.73068,17.914438,10.465056,1.085514
1102,5.505,2255.53185,17.927008,10.47048,1.083983
1103,5.51,2256.67638,17.939561,10.475896,1.082453
1104,5.515,2257.3631,17.952097,10.481305,1.080922
1105,5.52,2257.59201,17.964614,10.486705,1.079392
1106,5.525,2258.62209,17.976959,10.492099,1.077881
1107,5.53,2259.76662,17.98913,10.497484,1.07639
1108,5.535,2260.7967,18.001253,10.502862,1.074903
1109,5.54,2262.05569,18.013391,10.508233,1.073412
1110,5.545,2263.31468,18.025636,10.513597,1.071905
1111,5.55,2265.26038,18.037925,10.518952,1.07039
1112,5.555,2266.51937,18.05029,10.5243,1.068864
1113,5.56,2266.51937,18.062667,10.529641,1.067333
1114,5.565,2266.97718,18.074935,10.534974,1.065815
1115,5.57,2267.6639,18.086909,10.540299,1.064331
1116,5.575,2268.23617,18.098651,10.545617,1.062876
1117,5.58,2268.57953,18.110499,10.550928,1.061404
1118,5.585,2268.69398,18.122423,10.556231,1.059921
1119,5.59,2269.03734,18.134269,10.561527,1.058446
1120,5.595,2268.69398,18.146037,10.566816,1.056979
1121,5.6,2267.77836,18.15785,10.572097,1.055503
1122,5.605,2267.77836,18.169708,10.577371,1.05402
1123,5.61,2267.6639,18.181305,10.582637,1.052568
1124,5.615,2267.54945,18.192553,10.587896,1.05116
1125,5.62,2267.54945,18.203815,10.593149,1.049748
1126,5.625,2266.97718,18.215275,10.598394,1.048308
1127,5.63,2267.6639,18.2269,10.603632,1.046844
1128,5.635,2267.54945,18.238509,10.608862,1.045381
1129,5.64,2267.435,18.249982,10.614086,1.043933
1130,5.645,2267.32054,18.261649,10.619302,1.042458
1131,5.65,2266.97718,18.27339,10.62451,1.040971
1132,5.655,2266.29046,18.285024,10.629711,1.039495
1133,5.66,2265.48929,18.296731,10.634905,1.038008
1134,5.665,2264.57366,18.308602,10.640091,1.036498
1135,5.67,2263.88694,18.320365,10.64527,1.034999
1136,5.675,2262.97132,18.331962,10.650441,1.033519
1137,5.68,2261.71233,18.343543,10.655605,1.03204
1138,5.685,2261.71233,18.355077,10.660762,1.030565
1139,5.69,2261.14006,18.366625,10.665911,1.029086
1140,5.695,2261.48342,18.378244,10.671053,1.027594
1141,5.7,2260.5678,18.389877,10.676187,1.026099
1142,5.705,2260.33889,18.401434,10.681314,1.024612
1143,5.71,2259.19436,18.41318,10.686433,1.023098
1144,5.715,2258.96545,18.425028,10.691545,1.021567
1145,5.72,2259.0799,18.436799,10.696649,1.020045
1146,5.725,2258.27873,18.448493,10.701745,1.01853
1147,5.73,2257.1342,18.460317,10.706834,1.016996
1148,5.735,2256.10412,18.47227,10.711915,1.015441
1149,5.74,2255.07404,18.483999,10.716988,1.013915
1150,5.745,2253.9295,18.495536,10.722054,1.012412
1151,5.75,2253.01388,18.507055,10.727112,1.010909
1152,5.755,2252.2127,18.518557,10.732163,1.009406
1153,5.76,2251.75489,18.530013,10.737206,1.007907
1154,5.765,2251.06817,18.541452,10.742242,1.006408
1155,5.77,2250.72481,18.552902,10.747271,1.004906
1156,5.775,2250.267,18.564452,10.752291,1.003387
1157,5.78,2250.267,18.576042,10.757304,1.00186
1158,5.785,2250.03809,18.587615,10.76231,1.000334
1159,5.79,2249.80918,18.599169,10.767308,0.998807
1160,5.795,2249.58028,18.610793,10.772298,0.997269
1161,5.8,2249.12246,18.622629,10.77728,0.995699
1162,5.805,2248.20684,18.634446,10.782255,0.994129
1163,5.81,2246.8334,18.645929,10.787222,0.992603
1164,5.815,2245.68886,18.657309,10.792181,0.991088
1165,5.82,2245.3455,18.6687,10.797133,0.989569
1166,5.825,2245.68886,18.679873,10.802077,0.988078
1167,5.83,2245.91777,18.690973,10.807013,0.986595
1168,5.835,2245.80332,18.702169,10.811943,0.985096
1169,5.84,2246.26113,18.713377,10.816864,0.983593
1170,5.845,2247.0623,18.724483,10.821779,0.982102
1171,5.85,2247.29121,18.735487,10.826685,0.980623
1172,5.855,2247.40566,18.746531,10.831585,0.979136
1173,5.86,2247.74902,18.757643,10.836477,0.977637
1174,5.865,2248.5502,18.768738,10.841361,0.976138
1175,5.87,2249.69473,18.779788,10.846238,0.974643
1176,5.875,2250.03809,18.790793,10.851108,0.973152
1177,5.88,2250.4959,18.801893,10.85597,0.971645
1178,5.885,2250.38145,18.812948,10.860824,0.970142
1179,5.89,2250.38145,18.823846,10.865671,0.968659
1180,5.895,2251.29708,18.834699,10.870511,0.96718
1181,5.9,2251.06817,18.84548,10.875343,0.965709
1182,5.905,2251.64044,18.856189,10.880168,0.964245
1183,5.91,2252.55606,18.86677,10.884985,0.962797
1184,5.915,2253.24278,18.87728,10.889796,0.961357
1185,5.92,2253.01388,18.887746,10.894599,0.959922
1186,5.925,2254.38732,18.898169,10.899395,0.95849
1187,5.93,2255.18849,18.908494,10.904184,0.957069
1188,5.935,2255.4174,18.918858,10.908966,0.955641
1189,5.94,2255.87521,18.929372,10.91374,0.95419
1190,5.945,2255.87521,18.940008,10.918508,0.952718
1191,5.95,2255.6463,18.950655,10.923267,0.951243
1192,5.955,2255.6463,18.961203,10.92802,0.949779
1193,5.96,2255.98966,18.971626,10.932765,0.948332
1194,5.965,2255.18849,18.981977,10.937503,0.946892
1195,5.97,2254.61622,18.992532,10.942234,0.945421
1196,5.975,2254.15841,19.002988,10.946958,0.943961
1197,5.98,2254.04396,19.013102,10.951674,0.942549
1198,5.985,2253.35724,19.023145,10.956383,0.941144
1199,5.99,2252.89942,19.033256,10.961085,0.939728
1200,5.995,2252.78497,19.043378,10.96578,0.938308
1201,6,2252.78497,19.053539,10.970468,0.93688
1202,6.005,2252.32716,19.0639,10.975149,0.93542
1203,6.01,2252.55606,19.074435,10.979822,0.933933
1204,6.015,2251.9838,19.08498,10.984488,0.932442
1205,6.02,2251.64044,19.095534,10.989147,0.930947
1206,6.025,2250.95372,19.106126,10.993798,0.929444
1207,6.03,2249.92364,19.116647,10.998441,0.927949
1208,6.035,2249.12246,19.12707,11.003077,0.926466
1209,6.04,2248.09238,19.137397,11.007706,0.924995
1210,6.045,2247.40566,19.147734,11.012327,0.923519
1211,6.05,2246.37558,19.158108,11.016941,0.922036
1212,6.055,2244.88769,19.168359,11.021548,0.920569
1213,6.06,2243.85761,19.17846,11.026147,0.919121
1214,6.065,2243.85761,19.188519,11.030739,0.917677
1215,6.07,2243.17089,19.198721,11.035324,0.91621
1216,6.075,2243.17089,19.209013,11.039901,0.914727
1217,6.08,2243.3998,19.219235,11.044471,0.913251
1218,6.085,2243.17089,19.229441,11.049034,0.911776
1219,6.09,2242.94198,19.239761,11.053589,0.910281
1220,6.095,2242.82753,19.250223,11.058136,0.908762
1221,6.1,2243.28534,19.260562,11.062676,0.907259
1222,6.105,2242.82753,19.270779,11.067209,0.905772
1223,6.11,2242.71308,19.281058,11.071734,0.904273
1224,6.115,2242.25526,19.291267,11.076252,0.902782
1225,6.12,2242.71308,19.301356,11.080762,0.901307
1226,6.125,2242.59862,19.31135,11.085265,0.899844
1227,6.13,2242.71308,19.321354,11.08976,0.898376
1228,6.135,2242.02636,19.331393,11.094248,0.896901
1229,6.14,2242.36972,19.341312,11.098729,0.895441
1230,6.145,2242.71308,19.351344,11.103203,0.893962
1231,6.15,2243.05644,19.361489,11.107669,0.892463
1232,6.155,2243.17089,19.371617,11.112127,0.890964
1233,6.16,2243.51425,19.381907,11.116578,0.889438
1234,6.165,2244.20097,19.392283,11.121022,0.887895
1235,6.17,2244.54433,19.402538,11.125457,0.886369
1236,6.175,2244.88769,19.412852,11.129885,0.88483
1237,6.18,2245.3455,19.42325,11.134306,0.883276
1238,6.185,2246.49004,19.433375,11.138718,0.881762
1239,6.19,2246.49004,19.443381,11.143123,0.880263
1240,6.195,2245.91777,19.453345,11.147521,0.878768
1241,6.2,2245.57441,19.463216,11.151911,0.877285
1242,6.205,2245.45996,19.473095,11.156294,0.875797
1243,6.21,2245.1166,19.483033,11.160669,0.874298
1244,6.215,2245.1166,19.492955,11.165037,0.8728
1245,6.22,2244.88769,19.502758,11.169397,0.871316
1246,6.225,2244.31542,19.51257,11.17375,0.869829
1247,6.23,2244.88769,19.522416,11.178095,0.868334
1248,6.235,2245.57441,19.53232,11.182433,0.866827
1249,6.24,2245.91777,19.542256,11.186764,0.865313
1250,6.245,2246.26113,19.552125,11.191086,0.863806
1251,6.25,2246.60449,19.561927,11.195402,0.862307
1252,6.255,2246.60449,19.571638,11.19971,0.86082
1253,6.26,2245.45996,19.581381,11.20401,0.859325
1254,6.265,2245.00214,19.591058,11.208303,0.857838
1255,6.27,2244.42988,19.600595,11.212588,0.85637
1256,6.275,2243.51425,19.610115,11.216866,0.854903
1257,6.28,2242.59862,19.619569,11.221137,0.853443
1258,6.285,2241.9119,19.629032,11.225401,0.85198
1259,6.29,2241.22518,19.638479,11.229657,0.850516
1260,6.295,2240.76737,19.647934,11.233906,0.849049
1261,6.3,2240.42401,19.657446,11.238148,0.84757
1262,6.305,2240.42401,19.666966,11.242382,0.846086
1263,6.31,2240.76737,19.676469,11.246608,0.844603
1264,6.315,2241.22518,19.686004,11.250828,0.843112
1265,6.32,2240.99628,19.695523,11.25504,0.841621
1266,6.325,2240.30956,19.705049,11.259244,0.840126
1267,6.33,2239.85174,19.714582,11.263441,0.838627
1268,6.335,2239.85174,19.724001,11.26763,0.837144
1269,6.34,2239.39393,19.733404,11.271812,0.835661
1270,6.345,2238.93612,19.742838,11.275987,0.83417
1271,6.35,2238.36385,19.752328,11.280154,0.832667
1272,6.355,2238.2494,19.761656,11.284314,0.831188
1273,6.36,2238.02049,19.770896,11.288466,0.82972
1274,6.365,2237.67713,19.780192,11.292611,0.828241
1275,6.37,2237.33377,19.78959,11.296748,0.826742
1276,6.375,2237.44822,19.799019,11.300878,0.825235
1277,6.38,2237.44822,19.808335,11.305001,0.823744
1278,6.385,2237.10486,19.817611,11.309116,0.822257
1279,6.39,2236.7615,19.826894,11.313223,0.820766
1280,6.395,2236.41814,19.836254,11.317323,0.819259
1281,6.4,2235.96033,19.845574,11.321416,0.817756
1282,6.405,2235.73142,19.854783,11.325501,0.816269
1283,6.41,2234.70134,19.863927,11.329578,0.81479
1284,6.415,2233.67126,19.873079,11.333649,0.813307
1285,6.42,2232.29782,19.882167,11.337712,0.811831
1286,6.425,2232.06892,19.891144,11.341767,0.810372
1287,6.43,2230.58102,19.900106,11.345815,0.808912
1288,6.435,2229.77985,19.909144,11.349856,0.807437
1289,6.44,2229.77985,19.91812,11.35389,0.80597
1290,6.445,2229.20758,19.92687,11.357916,0.804538
1291,6.45,2229.20758,19.935651,11.361935,0.803098
1292,6.455,2228.86422,19.944532,11.365947,0.801638
1293,6.46,2228.40641,19.953328,11.369951,0.80019
1294,6.465,2227.60524,19.962038,11.373949,0.798754
1295,6.47,2226.91852,19.97071,11.377939,0.797322
1296,6.475,2226.68961,19.979435,11.381922,0.795879
1297,6.48,2226.11734,19.988236,11.385898,0.794419
1298,6.485,2225.65953,19.996998,11.389866,0.792964
1299,6.49,2224.85836,20.005652,11.393827,0.791524
1300,6.495,2224.40054,20.014291,11.397781,0.790084
1301,6.5,2223.71382,20.022937,11.401728,0.78864
1302,6.505,2223.48492,20.031544,11.405668,0.7872
1303,6.51,2223.14156,20.040022,11.4096,0.78578
1304,6.515,2222.7982,20.048553,11.413526,0.784348
1305,6.52,2223.25601,20.057204,11.417444,0.782892
1306,6.525,2223.25601,20.065771,11.421355,0.781449
1307,6.53,2222.91265,20.074299,11.425258,0.780009
1308,6.535,2222.56929,20.082812,11.429155,0.778569
1309,6.54,2222.45484,20.091287,11.433044,0.777133
1310,6.545,2222.45484,20.099724,11.436926,0.775701
1311,6.55,2221.88257,20.108234,11.440801,0.774253
1312,6.555,2221.65366,20.116863,11.444668,0.772782
1313,6.56,2221.42476,20.12552,11.448529,0.771303
1314,6.565,2221.19585,20.134138,11.452382,0.769827
1315,6.57,2220.28022,20.142606,11.456227,0.768376
1316,6.575,2219.47905,20.15097,11.460065,0.76694
1317,6.58,2218.22006,20.159362,11.463896,0.765496
1318,6.585,2217.30444,20.167827,11.46772,0.764036
1319,6.59,2216.84662,20.176276,11.471537,0.762577
1320,6.595,2216.38881,20.18473,11.475346,0.761113
1321,6.6,2215.47318,20.193278,11.479148,0.75963
1322,6.605,2214.67201,20.201788,11.482942,0.758151
1323,6.61,2214.4431,20.210259,11.486729,0.756676
1324,6.615,2213.75638,20.218735,11.490509,0.755196
1325,6.62,2212.61185,20.227129,11.494281,0.753729
1326,6.625,2210.66614,20.235507,11.498046,0.752261
1327,6.63,2209.75052,20.243869,11.501804,0.750794
1328,6.635,2208.60598,20.25215,11.505554,0.749338
1329,6.64,2207.69036,20.260392,11.509297,0.747887
1330,6.645,2206.20246,20.268533,11.513033,0.746451
1331,6.65,2204.48566,20.276744,11.516762,0.744999
1332,6.655,2203.22668,20.285068,11.520483,0.743524
1333,6.66,2202.1966,20.293268,11.524197,0.742068
1334,6.665,2201.39542,20.301452,11.527904,0.740613
1335,6.67,2200.13644,20.309641,11.531603,0.739153
1336,6.675,2199.44972,20.317878,11.535295,0.737682
1337,6.68,2198.64854,20.326142,11.53898,0.736202
1338,6.685,2197.16065,20.334367,11.542657,0.734727
1339,6.69,2195.44385,20.34264,11.546327,0.73324
1340,6.695,2194.41377,20.350853,11.54999,0.731761
1341,6.7,2193.6126,20.359029,11.553645,0.730285
1342,6.705,2192.81142,20.367168,11.557293,0.728814
1343,6.71,2191.78134,20.375226,11.560933,0.727355
1344,6.715,2191.09462,20.383248,11.564566,0.725899
1345,6.72,2190.75126,20.391212,11.568192,0.724451
1346,6.725,2190.179,20.39918,11.571811,0.723
1347,6.73,2189.72118,20.407175,11.575422,0.72154
1348,6.735,2188.57665,20.415153,11.579026,0.72008
1349,6.74,2188.23329,20.423136,11.582623,0.718617
1350,6.745,2188.11884,20.431144,11.586212,0.717146
1351,6.75,2187.43212,20.439115,11.589794,0.715678
1352,6.755,2186.7454,20.44707,11.593369,0.714211
1353,6.76,2186.40204,20.455008,11.596936,0.712743
1354,6.765,2186.40204,20.462951,11.600496,0.711272
1355,6.77,2185.2575,20.470979,11.604049,0.709781
1356,6.775,2184.45633,20.47895,11.607594,0.708298
1357,6.78,2183.88406,20.486762,11.611132,0.706842
1358,6.785,2183.08289,20.494455,11.614663,0.705406
1359,6.79,2182.51062,20.502194,11.618186,0.703958
1360,6.795,2182.16726,20.509977,11.621702,0.702499
1361,6.8,2182.16726,20.517684,11.625211,0.701051
1362,6.805,2181.48054,20.525395,11.628713,0.699599
1363,6.81,2179.8782,20.533171,11.632207,0.698132
1364,6.815,2178.84812,20.540931,11.635694,0.696665
1365,6.82,2178.1614,20.548593,11.639174,0.695213
1366,6.825,2178.61921,20.55614,11.642646,0.693781
1367,6.83,2178.3903,20.563631,11.646112,0.692357
1368,6.835,2177.70358,20.571106,11.64957,0.690933
1369,6.84,2176.90241,20.578626,11.653021,0.689497
1370,6.845,2175.98678,20.58621,11.656465,0.688045
1371,6.85,2174.38444,20.593738,11.659901,0.686601
1372,6.855,2173.011,20.601251,11.663331,0.685158
1373,6.86,2172.09537,20.608747,11.666753,0.683714
1374,6.865,2171.2942,20.616189,11.670168,0.682278
1375,6.87,2169.8063,20.623516,11.673576,0.680862
1376,6.875,2169.23404,20.63071,11.676977,0.679469
1377,6.88,2168.31841,20.637968,11.68037,0.678061
1378,6.885,2167.63169,20.64527,11.683757,0.67664
1379,6.89,2167.17388,20.652536,11.687137,0.675224
1380,6.895,2166.83052,20.659749,11.690509,0.673816
1381,6.9,2166.71606,20.666888,11.693875,0.672419
1382,6.905,2165.45708,20.674032,11.697234,0.671019
1383,6.91,2164.427,20.681199,11.700585,0.669611
1384,6.915,2163.85473,20.68839,11.70393,0.668194
1385,6.92,2163.05356,20.695547,11.707267,0.666782
1386,6.925,2162.59574,20.702669,11.710598,0.665374
1387,6.93,2161.33676,20.709776,11.713921,0.663965
1388,6.935,2160.87894,20.716735,11.717237,0.662585
1389,6.94,2159.73441,20.723602,11.720547,0.66122
1390,6.945,2158.36097,20.730493,11.723849,0.659847
1391,6.95,2157.10198,20.737351,11.727145,0.658478
1392,6.955,2155.95745,20.74427,11.730434,0.657093
1393,6.96,2154.69846,20.751232,11.733716,0.655696
1394,6.965,2153.66838,20.758141,11.736991,0.654308
1395,6.97,2152.98166,20.765092,11.740259,0.652907
1396,6.975,2152.98166,20.772028,11.74352,0.651507
1397,6.98,2152.4094,20.778987,11.746774,0.650098
1398,6.985,2151.83713,20.785912,11.750021,0.648694
1399,6.99,2151.03596,20.792822,11.753261,0.64729
1400,6.995,2149.89142,20.799811,11.756494,0.645866
1401,7,2149.09025,20.806728,11.75972,0.644453
1402,7.005,2148.06017,20.813556,11.762939,0.643057
1403,7.01,2146.45782,20.820406,11.76615,0.641652
1404,7.015,2145.19884,20.82726,11.769355,0.640244
1405,7.02,2143.59649,20.834024,11.772553,0.638851
1406,7.025,2141.99414,20.840756,11.775744,0.637463
1407,7.03,2140.50625,20.847509,11.778928,0.636066
1408,7.035,2139.36172,20.85423,11.782104,0.634674
1409,7.04,2138.56054,20.860935,11.785274,0.633281
1410,7.045,2137.41601,20.867681,11.788437,0.631877
1411,7.05,2136.38593,20.874485,11.791593,0.630456
1412,7.055,2135.58476,20.881291,11.794742,0.629032
1413,7.06,2134.55468,20.887937,11.797883,0.62764
1414,7.065,2133.5246,20.894551,11.801018,0.626251
1415,7.07,2132.15116,20.901275,11.804146,0.624835
1416,7.075,2131.34998,20.908111,11.807266,0.623391
1417,7.08,2130.3199,20.914931,11.81038,0.621947
1418,7.085,2129.40428,20.921592,11.813486,0.620535
1419,7.09,2128.25974,20.92822,11.816585,0.619127
1420,7.095,2126.77185,20.934797,11.819677,0.617726
1421,7.1,2125.1695,20.941252,11.822762,0.616349
1422,7.105,2124.13942,20.947711,11.825841,0.614969
1423,7.11,2123.10934,20.954243,11.828912,0.613568
1424,7.115,2122.07926,20.960832,11.831976,0.612152
1425,7.12,2121.16364,20.967335,11.835034,0.610751
1426,7.125,2121.04918,20.973805,11.838084,0.609355
1427,7.13,2121.04918,20.980348,11.841127,0.607939
1428,7.135,2120.13356,20.986859,11.844163,0.606526
1429,7.14,2118.98902,20.993372,11.847192,0.60511
1430,7.145,2117.73004,20.999904,11.850214,0.603686
1431,7.15,2116.81441,21.006404,11.853229,0.602266
1432,7.155,2115.89878,21.012819,11.856237,0.600861
1433,7.16,2114.6398,21.019185,11.859238,0.599465
1434,7.165,2113.49526,21.025552,11.862232,0.598064
1435,7.17,2111.89292,21.03194,11.865219,0.596656
1436,7.175,2110.74838,21.038347,11.868198,0.59524
1437,7.18,2109.60385,21.044721,11.871171,0.593828
1438,7.185,2108.45932,21.051115,11.874137,0.592407
1439,7.19,2108.23041,21.057493,11.877095,0.590987
1440,7.195,2107.88705,21.063771,11.880046,0.589587
1441,7.2,2107.7726,21.069982,11.882991,0.588198
1442,7.205,2107.65814,21.076197,11.885928,0.586806
1443,7.21,2107.08588,21.082379,11.888859,0.585417
1444,7.215,2106.74252,21.088513,11.891783,0.584036
1445,7.22,2106.2847,21.0947,11.894699,0.58264
1446,7.225,2105.25462,21.10099,11.897609,0.581216
1447,7.23,2104.45345,21.107298,11.900511,0.579784
1448,7.235,2103.19446,21.11354,11.903407,0.578363
1449,7.24,2102.6222,21.119733,11.906295,0.576951
1450,7.245,2101.36321,21.125845,11.909176,0.575555
1451,7.25,2100.67649,21.131975,11.912051,0.57415
1452,7.255,2099.98977,21.13809,11.914918,0.572746
1453,7.26,2099.07414,21.144075,11.917778,0.571369
1454,7.265,2098.38742,21.150012,11.920632,0.57
1455,7.27,2097.81516,21.155952,11.923478,0.568627
1456,7.275,2097.7007,21.16191,11.926318,0.567246
1457,7.28,2096.89953,21.167837,11.929151,0.565869
1458,7.285,2096.44172,21.173701,11.931977,0.564504
1459,7.29,2096.32726,21.179566,11.934796,0.563135
1460,7.295,2095.755,21.185467,11.937608,0.561755
1461,7.3,2095.18273,21.191369,11.940413,0.56037
1462,7.305,2093.69484,21.197256,11.943212,0.558985
1463,7.31,2092.5503,21.203145,11.946003,0.557597
1464,7.315,2092.3214,21.209052,11.948788,0.5562
1465,7.32,2091.63468,21.214895,11.951565,0.554815
1466,7.325,2090.6046,21.220693,11.954336,0.553439
1467,7.33,2088.8878,21.226443,11.957099,0.55207
1468,7.335,2087.85772,21.232132,11.959856,0.550712
1469,7.34,2087.51436,21.237791,11.962607,0.549359
1470,7.345,2086.59873,21.243404,11.96535,0.548014
1471,7.35,2086.02646,21.249004,11.968087,0.546669
1472,7.355,2086.25537,21.254621,11.970817,0.545315
1473,7.36,2085.91201,21.260303,11.97354,0.543942
1474,7.365,2085.11084,21.265971,11.976256,0.54257
1475,7.37,2083.85185,21.271608,11.978966,0.541201
1476,7.375,2083.62294,21.277278,11.981668,0.53982
1477,7.38,2082.47841,21.282965,11.984364,0.538431
1478,7.385,2081.10497,21.288591,11.987052,0.537054
1479,7.39,2079.84598,21.294094,11.989734,0.535705
1480,7.395,2078.47254,21.299521,11.99241,0.534372
1481,7.4,2076.98465,21.304935,11.995078,0.533038
1482,7.405,2075.72566,21.310335,11.99774,0.531705
1483,7.41,2074.69558,21.315691,12.000395,0.530379
1484,7.415,2073.6655,21.321034,12.003044,0.529053
1485,7.42,2073.09324,21.326348,12.005686,0.527732
1486,7.425,2072.06316,21.331634,12.008321,0.526414
1487,7.43,2070.80417,21.336951,12.01095,0.525084
1488,7.435,2069.65964,21.342256,12.013572,0.523755
1489,7.44,2068.17174,21.347562,12.016187,0.522421
1490,7.445,2066.91276,21.3529,12.018796,0.521076
1491,7.45,2065.88268,21.358268,12.021398,0.519719
1492,7.455,2064.73814,21.363638,12.023993,0.518358
1493,7.46,2062.90689,21.368994,12.026582,0.516997
1494,7.465,2061.53345,21.374351,12.029163,0.515632
1495,7.47,2060.38892,21.379679,12.031738,0.51427
1496,7.475,2059.12993,21.384948,12.034306,0.512921
1497,7.48,2057.29868,21.390159,12.036867,0.511584
1498,7.485,2056.15414,21.395356,12.039422,0.510246
1499,7.49,2054.7807,21.400555,12.04197,0.508905
1500,7.495,2053.63617,21.405739,12.044511,0.507564
1501,7.5,2052.60609,21.410969,12.047045,0.506206
1502,7.505,2050.77484,21.416214,12.049573,0.504841
1503,7.51,2049.85921,21.421357,12.052094,0.5035
1504,7.515,2049.28694,21.426516,12.054608,0.502151
1505,7.52,2048.48577,21.431718,12.057115,0.500786
1506,7.525,2047.57014,21.436921,12.059616,0.499417
1507,7.53,2046.76897,21.442067,12.062109,0.49806
1508,7.535,2045.9678,21.447184,12.064596,0.496706
1509,7.54,2044.93772,21.452359,12.067076,0.495333
1510,7.545,2043.44982,21.457505,12.06955,0.493965
1511,7.55,2042.19084,21.462623,12.072016,0.4926
1512,7.555,2040.35958,21.46767,12.074476,0.49125
1513,7.56,2038.87169,21.472646,12.076929,0.489917
1514,7.565,2037.04044,21.477651,12.079375,0.488571
1515,7.57,2035.667,21.482685,12.081814,0.487214
1516,7.575,2034.63692,21.487704,12.084247,0.485857
1517,7.58,2033.60684,21.492682,12.086673,0.484508
1518,7.585,2032.34785,21.497646,12.089092,0.483159
1519,7.59,2031.54668,21.502652,12.091504,0.481794
1520,7.595,2030.7455,21.507643,12.09391,0.480429
1521,7.6,2029.60097,21.512565,12.096309,0.479079
1522,7.605,2028.45644,21.517528,12.098701,0.477714
1523,7.61,2027.3119,21.522519,12.101086,0.476337
1524,7.615,2025.48065,21.52744,12.103464,0.474976
1525,7.62,2024.10721,21.532292,12.105836,0.473631
1526,7.625,2022.84822,21.537144,12.1082,0.472282
1527,7.63,2021.81814,21.541983,12.110558,0.470932
1528,7.635,2020.33025,21.54674,12.11291,0.469603
1529,7.64,2019.64353,21.551456,12.115254,0.468281
1530,7.645,2019.18572,21.556172,12.117593,0.466956
1531,7.65,2018.7279,21.560875,12.119924,0.46563
1532,7.655,2017.69782,21.565565,12.122249,0.464304
1533,7.66,2017.24001,21.570241,12.124567,0.462979
1534,7.665,2017.0111,21.574904,12.126879,0.461653
1535,7.67,2016.43884,21.57962,12.129184,0.460308
1536,7.675,2015.98102,21.584349,12.131482,0.458955
1537,7.68,2015.17985,21.589011,12.133773,0.457617
1538,7.685,2014.14977,21.593633,12.136058,0.456288
1539,7.69,2013.3486,21.598241,12.138336,0.454958
1540,7.695,2012.20406,21.602823,12.140608,0.453632
