Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s]
527,2.63,2173.239904,6.047459,6.062855,2.068461
528,2.635,2138.560544,6.069748,6.073194,2.06704
529,2.64,2103.881184,6.091664,6.083525,2.065644
530,2.645,2150.12033,6.113625,6.09385,2.064243
531,2.65,2150.12033,6.135809,6.104168,2.062827
532,2.655,2219.479051,6.158335,6.114478,2.061387
533,2.66,2196.359477,6.181084,6.124782,2.059932
534,2.665,2265.718198,6.204055,6.135078,2.05846
535,2.67,2300.397558,6.227544,6.145366,2.056954
536,2.675,2300.397558,6.251194,6.155647,2.055435
537,2.68,2346.636705,6.275064,6.165921,2.053901
538,2.685,2346.636705,6.299154,6.176186,2.05235
539,2.69,2346.636705,6.323226,6.186444,2.0508
540,2.695,2381.316065,6.347457,6.196694,2.049238
541,2.7,2311.957345,6.371492,6.206936,2.047688
542,2.705,2254.158411,6.394858,6.217171,2.046181
543,2.71,2207.919264,6.417676,6.227398,2.04471
544,2.715,2173.239904,6.440063,6.237618,2.043266
545,2.72,2196.359477,6.462376,6.247831,2.041826
546,2.725,2265.718198,6.485145,6.258036,2.040355
547,2.73,2265.718198,6.50825,6.268235,2.03886
548,2.735,2288.837771,6.531457,6.278425,2.037357
549,2.74,2346.636705,6.555058,6.288608,2.035827
550,2.745,2323.517131,6.578819,6.298783,2.034284
551,2.75,2427.555212,6.602972,6.308951,2.032714
552,2.755,2485.354145,6.627928,6.31911,2.03109
553,2.76,2485.354145,6.653158,6.329262,2.029445
554,2.765,2439.114998,6.678132,6.339405,2.027816
555,2.77,2415.995425,6.702736,6.34954,2.026211
556,2.775,2404.435638,6.727144,6.359667,2.024617
557,2.78,2369.756278,6.7513,6.369786,2.023039
558,2.785,2369.756278,6.775261,6.379897,2.021474
559,2.79,2288.837771,6.798795,6.390001,2.019935
560,2.795,2381.316065,6.82237,6.400097,2.018393
561,2.8,2323.517131,6.846101,6.410185,2.016839
562,2.805,2311.957345,6.869465,6.420265,2.015308
563,2.81,2323.517131,6.892811,6.430338,2.013778
564,2.815,2300.397558,6.916081,6.440403,2.012251
565,2.82,2427.555212,6.939856,6.45046,2.010689
566,2.825,2462.234572,6.964426,6.46051,2.009072
567,2.83,2531.593292,6.989497,6.470551,2.00742
568,2.835,2520.033506,7.014839,6.480584,2.005748
569,2.84,2496.913932,7.039985,6.490608,2.004087
570,2.845,2392.875852,7.064474,6.500625,2.00247
571,2.85,2323.517131,7.088077,6.510633,2.000912
572,2.855,2127.000757,7.110331,6.520634,1.999445
573,2.86,2184.799691,7.131877,6.530628,1.998024
574,2.865,2277.277984,7.154157,6.540614,1.996553
575,2.87,2404.435638,7.177516,6.550593,1.995007
576,2.875,2358.196491,7.20126,6.560564,1.993433
577,2.88,2392.875852,7.224928,6.570528,1.991863
578,2.885,2473.794359,7.249152,6.580483,1.990254
579,2.89,2508.473719,7.273932,6.59043,1.988605
580,2.895,2531.593292,7.298978,6.600369,1.986937
581,2.9,2589.392226,7.324405,6.610299,1.985241
582,2.905,2681.87052,7.350555,6.620221,1.983494
583,2.91,2600.952013,7.37674,6.630134,1.981743
584,2.915,2554.712866,7.402272,6.640039,1.980035
585,2.92,2392.875852,7.426753,6.649935,1.978399
586,2.925,2392.875852,7.450414,6.659823,1.976817
587,2.93,2335.076918,7.473771,6.669703,1.975255
588,2.935,2358.196491,7.496937,6.679575,1.973705
589,2.94,2369.756278,7.520257,6.68944,1.972143
590,2.945,2485.354145,7.544185,6.699297,1.970537
591,2.95,2496.913932,7.568719,6.709145,1.968889
592,2.955,2543.153079,7.593516,6.718986,1.967221
593,2.96,2520.033506,7.618407,6.728817,1.965544
594,2.965,2600.952013,7.64356,6.738641,1.963848
595,2.97,2739.669453,7.669768,6.748456,1.962078
596,2.975,2739.669453,7.696633,6.758262,1.96026
597,2.98,2658.750946,7.723077,6.768058,1.958469
598,2.985,2635.631373,7.748987,6.777846,1.956714
599,2.99,2635.631373,7.774762,6.787626,1.954967
600,2.995,2508.473719,7.799892,6.797396,1.953264
601,3,2450.674785,7.824099,6.807158,1.951623
602,3.005,2439.114998,7.847946,6.816912,1.950006
603,3.01,2496.913932,7.871999,6.826658,1.948373
604,3.015,2496.913932,7.896314,6.836396,1.94672
605,3.02,2508.473719,7.920663,6.846126,1.945064
606,3.025,2577.832439,7.945386,6.855847,1.94338
607,3.03,2589.392226,7.970479,6.865559,1.941668
608,3.035,2681.87052,7.996055,6.875263,1.939921
609,3.04,2670.310733,8.022,6.884958,1.938146
610,3.045,2728.109666,8.048145,6.894645,1.936356
611,3.05,2693.430306,8.074378,6.904322,1.934558
612,3.055,2704.990093,8.100475,6.91399,1.932767
613,3.06,2670.310733,8.126436,6.92365,1.930985
614,3.065,2543.153079,8.151593,6.9333,1.929257
615,3.07,2508.473719,8.175947,6.942942,1.927585
616,3.075,2543.153079,8.20028,6.952576,1.925913
617,3.08,2508.473719,8.224592,6.962201,1.92424
618,3.085,2508.473719,8.248716,6.971819,1.92258
619,3.09,2554.712866,8.273042,6.981427,1.920904
620,3.095,2554.712866,8.297568,6.991028,1.919212
621,3.1,2600.952013,8.322293,7.000619,1.917504
622,3.105,2577.832439,8.347108,7.010203,1.915789
623,3.11,2624.071586,8.372011,7.019777,1.914065
624,3.115,2658.750946,8.397279,7.029343,1.912314
625,3.12,2716.54988,8.422965,7.0389,1.910532
626,3.125,2716.54988,8.448903,7.048448,1.908729
627,3.13,2704.990093,8.474761,7.057988,1.906931
628,3.135,2704.990093,8.50054,7.067518,1.905137
629,3.14,2612.511799,8.525855,7.077039,1.903374
630,3.145,2600.952013,8.550652,7.086552,1.901646
631,3.15,2600.952013,8.575371,7.096055,1.899923
632,3.155,2647.191159,8.600287,7.105551,1.898184
633,3.16,2647.191159,8.6254,7.115037,1.896429
634,3.165,2647.191159,8.65049,7.124515,1.894674
635,3.17,2589.392226,8.675282,7.133984,1.892939
636,3.175,2624.071586,8.699943,7.143444,1.891211
637,3.18,2681.87052,8.725018,7.152896,1.889452
638,3.185,2728.109666,8.75056,7.162339,1.887658
639,3.19,2797.468387,8.776623,7.171773,1.885824
640,3.195,2797.468387,8.802988,7.181197,1.883967
641,3.2,2866.827107,8.829653,7.190612,1.882086
642,3.205,2762.789027,8.856129,7.200018,1.880217
643,3.21,2751.22924,8.882035,7.209414,1.878387
644,3.215,2762.789027,8.907916,7.218802,1.876557
645,3.22,2774.348813,8.93388,7.22818,1.874719
646,3.225,2762.789027,8.959819,7.237549,1.872882
647,3.23,2774.348813,8.985732,7.246909,1.871044
648,3.235,2635.631373,9.011026,7.25626,1.86925
649,3.24,2704.990093,9.035971,7.265601,1.867479
650,3.245,2751.22924,9.061432,7.274934,1.865669
651,3.25,2774.348813,9.087192,7.284258,1.863835
652,3.255,2820.58796,9.113249,7.293573,1.861978
653,3.26,2889.946681,9.139818,7.302878,1.860081
654,3.265,2936.185827,9.166896,7.312173,1.858145
655,3.27,2924.626041,9.194107,7.321459,1.856197
656,3.275,2970.865188,9.221451,7.330735,1.854237
657,3.28,2947.745614,9.248873,7.340001,1.852269
658,3.285,2936.185827,9.276105,7.349258,1.850313
659,3.29,2901.506467,9.303095,7.358505,1.848373
660,3.295,2959.305401,9.330163,7.367742,1.846425
661,3.3,2889.946681,9.357149,7.376969,1.844481
662,3.305,2889.946681,9.383787,7.386186,1.842561
663,3.31,2878.386894,9.410345,7.395395,1.840644
664,3.315,2878.386894,9.436822,7.404593,1.838732
665,3.32,2947.745614,9.463589,7.413782,1.836796
666,3.325,2959.305401,9.4907,7.422961,1.834832
667,3.33,3028.664121,9.518152,7.43213,1.832841
668,3.335,3017.104334,9.545839,7.441289,1.83083
669,3.34,3040.223908,9.573549,7.450438,1.828815
670,3.345,3086.463055,9.601544,7.459577,1.826776
671,3.35,3063.343481,9.629614,7.468706,1.82473
672,3.355,3028.664121,9.65739,7.477825,1.822703
673,3.36,2993.984761,9.684818,7.486933,1.8207
674,3.365,3005.544548,9.712112,7.496032,1.818705
675,3.37,2970.865188,9.73927,7.50512,1.816717
676,3.375,2924.626041,9.766032,7.514199,1.814758
677,3.38,2820.58796,9.792084,7.523268,1.812849
678,3.385,2843.707534,9.817742,7.532327,1.810968
679,3.39,2936.185827,9.843896,7.541377,1.809048
680,3.395,2993.984761,9.870701,7.550418,1.807076
681,3.4,3074.903268,9.898103,7.559448,1.805057
682,3.405,3086.463055,9.925891,7.568468,1.803007
683,3.41,3167.381562,9.954064,7.577478,1.800925
684,3.415,3155.821775,9.982516,7.586477,1.798819
685,3.42,3178.941349,10.010987,7.595466,1.79671
686,3.425,3121.142415,10.03927,7.604445,1.794612
687,3.43,3155.821775,10.067415,7.613412,1.792522
688,3.435,3178.941349,10.095786,7.62237,1.790413
689,3.44,3098.022842,10.123866,7.631317,1.788323
690,3.445,3005.544548,10.151138,7.640253,1.786292
691,3.45,2993.984761,10.177916,7.64918,1.784297
692,3.455,2982.424974,10.20456,7.658096,1.78231
693,3.46,2993.984761,10.231175,7.667003,1.780323
694,3.465,3017.104334,10.257914,7.675899,1.778323
695,3.47,3074.903268,10.284982,7.684786,1.776297
696,3.475,3167.381562,10.312686,7.693662,1.774219
697,3.48,3155.821775,10.340716,7.702528,1.772113
698,3.485,3190.501135,10.368816,7.711383,1.77
699,3.49,3202.060922,10.397086,7.720228,1.767871
700,3.495,3236.740282,10.425526,7.729062,1.765726
701,3.5,3259.859856,10.454186,7.737885,1.763561
702,3.505,3190.501135,10.482608,7.746698,1.761412
703,3.51,3178.941349,10.510639,7.755499,1.759291
704,3.515,3098.022842,10.53823,7.764291,1.757201
705,3.52,3028.664121,10.56513,7.773072,1.755163
706,3.525,2993.984761,10.591541,7.781842,1.753159
707,3.53,2936.185827,10.617518,7.790603,1.751188
708,3.535,2982.424974,10.643415,7.799354,1.74922
709,3.54,3063.343481,10.669838,7.808095,1.747209
710,3.545,3086.463055,10.696685,7.816826,1.745163
711,3.55,3074.903268,10.723551,7.825547,1.743112
712,3.555,3098.022842,10.750435,7.834257,1.741058
713,3.56,3202.060922,10.77784,7.842957,1.73896
714,3.565,3213.620709,10.805715,7.851647,1.736823
715,3.57,3121.142415,10.833204,7.860326,1.734714
716,3.575,3155.821775,10.860409,7.868994,1.732624
717,3.58,3144.261988,10.887682,7.877652,1.730526
718,3.585,3132.702202,10.914822,7.886299,1.728437
719,3.59,3063.343481,10.94158,7.894936,1.726374
720,3.595,2982.424974,10.967658,7.903563,1.724363
721,3.6,2970.865188,10.993307,7.91218,1.722384
722,3.605,2913.066254,11.018629,7.920787,1.720428
723,3.61,2936.185827,11.043773,7.929384,1.718484
724,3.615,3028.664121,11.069384,7.937972,1.716501
725,3.62,3063.343481,11.095511,7.946549,1.714474
726,3.625,3063.343481,11.121755,7.955117,1.712435
727,3.63,3086.463055,11.148067,7.963674,1.710389
728,3.635,3098.022842,11.174496,7.97222,1.708331
729,3.64,3144.261988,11.201139,7.980757,1.706253
730,3.645,3190.501135,11.228144,7.989283,1.704143
731,3.65,3225.180495,11.25546,7.997798,1.702006
732,3.655,3178.941349,11.282693,8.006303,1.699873
733,3.66,3167.381562,11.309646,8.014797,1.69776
734,3.665,3155.821775,11.336468,8.023281,1.695654
735,3.67,3074.903268,11.362865,8.031754,1.69358
736,3.675,3051.783695,11.388789,8.040216,1.691542
737,3.68,3040.223908,11.414536,8.048669,1.689515
738,3.685,3109.582628,11.440496,8.057112,1.687468
739,3.69,3167.381562,11.466959,8.065544,1.685379
740,3.695,3213.620709,11.493828,8.073965,1.683253
741,3.7,3225.180495,11.520906,8.082376,1.681108
742,3.705,3294.539216,11.548289,8.090776,1.678936
743,3.71,3294.539216,11.575928,8.099165,1.67674
744,3.715,3329.218576,11.603675,8.107544,1.674532
745,3.72,3352.338149,11.631628,8.115911,1.672304
746,3.725,3398.577296,11.659833,8.124267,1.670053
747,3.73,3433.256656,11.688337,8.132611,1.667774
748,3.735,3375.457723,11.716706,8.140944,1.665503
749,3.74,3317.658789,11.744556,8.149266,1.663272
750,3.745,3306.099003,11.772081,8.157577,1.661064
751,3.75,3363.897936,11.79976,8.165877,1.65884
752,3.755,3363.897936,11.827642,8.174165,1.656597
753,3.76,3398.577296,11.85563,8.182443,1.654341
754,3.765,3398.577296,11.883723,8.190709,1.652074
755,3.77,3398.577296,11.911777,8.198964,1.649807
756,3.775,3352.338149,11.939602,8.207207,1.647556
757,3.78,3433.256656,11.967532,8.215439,1.645293
758,3.785,3467.936017,11.995898,8.22366,1.642991
759,3.79,3571.974097,12.024794,8.231869,1.640641
760,3.795,3537.294737,12.053932,8.240066,1.638267
761,3.8,3560.41431,12.082981,8.248252,1.635898
762,3.805,3467.936017,12.111705,8.256425,1.633552
763,3.81,3502.615377,12.140151,8.264587,1.631226
764,3.815,3421.69687,12.168369,8.272737,1.628916
765,3.82,3410.137083,12.196171,8.280876,1.626637
766,3.825,3294.539216,12.223418,8.289004,1.624401
767,3.83,3375.457723,12.250486,8.29712,1.622178
768,3.835,3317.658789,12.277611,8.305226,1.619946
769,3.84,3294.539216,12.304371,8.31332,1.617742
770,3.845,3340.778363,12.331188,8.321403,1.61553
771,3.85,3421.69687,12.358482,8.329475,1.613275
772,3.855,3456.37623,12.386202,8.337536,1.610981
773,3.86,3502.615377,12.414209,8.345585,1.608658
774,3.865,3491.05559,12.442315,8.353622,1.606324
775,3.87,3410.137083,12.470009,8.361648,1.604022
776,3.875,3444.816443,12.497478,8.369663,1.601735
777,3.88,3398.577296,12.524862,8.377666,1.599452
778,3.885,3375.457723,12.55193,8.385657,1.597193
779,3.89,3282.979429,12.578498,8.393638,1.594974
780,3.895,3329.218576,12.604846,8.401607,1.59277
781,3.9,3352.338149,12.631433,8.409565,1.590542
782,3.905,3282.979429,12.657799,8.417512,1.58833
783,3.91,3317.658789,12.68399,8.425449,1.58613
784,3.915,3271.419642,12.7101,8.433374,1.583934
785,3.92,3317.658789,12.736174,8.441288,1.581738
786,3.925,3329.218576,12.762439,8.449191,1.579522
787,3.93,3340.778363,12.788759,8.457083,1.577298
788,3.935,3387.01751,12.81527,8.464964,1.575055
789,3.94,3421.69687,12.842061,8.472834,1.572784
790,3.945,3421.69687,12.868949,8.480692,1.570501
791,3.95,3317.658789,12.895391,8.488539,1.568254
792,3.955,3352.338149,12.921523,8.496374,1.56603
793,3.96,3317.658789,12.947618,8.504199,1.563806
794,3.965,3248.300069,12.97327,8.512013,1.561618
795,3.97,3271.419642,12.998705,8.519815,1.559446
796,3.975,3236.740282,13.024061,8.527607,1.557277
797,3.98,3178.941349,13.049021,8.535388,1.55514
798,3.985,3236.740282,13.073947,8.543158,1.553003
799,3.99,3213.620709,13.098973,8.550918,1.550854
800,3.995,3317.658789,13.124278,8.558667,1.548678
801,4,3352.338149,13.150083,8.566405,1.546454
802,4.005,3387.01751,13.17612,8.574131,1.544207
803,4.01,3363.897936,13.202163,8.581847,1.541955
804,4.015,3444.816443,13.22839,8.589551,1.539685
805,4.02,3387.01751,13.254668,8.597244,1.537406
806,4.025,3375.457723,13.280641,8.604925,1.53515
807,4.03,3306.099003,13.306265,8.612595,1.532923
808,4.035,3294.539216,13.331543,8.620254,1.530723
809,4.04,3329.218576,13.356872,8.627902,1.528515
810,4.045,3317.658789,13.382253,8.635539,1.526299
811,4.05,3294.539216,13.407466,8.643165,1.524095
812,4.055,3259.859856,13.432422,8.65078,1.521911
813,4.06,3282.979429,13.457298,8.658385,1.51973
814,4.065,3317.658789,13.482358,8.665978,1.51753
815,4.07,3340.778363,13.5076,8.67356,1.515311
816,4.075,3387.01751,13.533068,8.681131,1.513067
817,4.08,3421.69687,13.558803,8.68869,1.510796
818,4.085,3525.73495,13.585023,8.696239,1.508478
819,4.09,3502.615377,13.611508,8.703775,1.506132
820,4.095,3467.936017,13.637734,8.7113,1.503806
821,4.1,3444.816443,13.663703,8.718813,1.5015
822,4.105,3421.69687,13.689459,8.726315,1.499209
823,4.11,3306.099003,13.714656,8.733805,1.496966
824,4.115,3282.979429,13.739297,8.741285,1.494769
825,4.12,3213.620709,13.763557,8.748753,1.492605
826,4.125,3282.979429,13.787781,8.756211,1.49044
827,4.13,3306.099003,13.812315,8.763657,1.488244
828,4.135,3352.338149,13.83707,8.771093,1.486024
829,4.14,3340.778363,13.861916,8.778518,1.483793
830,4.145,3375.457723,13.886811,8.785931,1.481553
831,4.15,3467.936017,13.912139,8.793333,1.479271
832,4.155,3548.854524,13.938067,8.800724,1.476929
833,4.16,3525.73495,13.964168,8.808102,1.474567
834,4.165,3525.73495,13.990142,8.815469,1.472214
835,4.17,3514.175163,14.016032,8.822825,1.469864
836,4.175,3525.73495,14.04188,8.830168,1.467514
837,4.18,3375.457723,14.06718,8.8375,1.465212
838,4.185,3294.539216,14.091594,8.84482,1.462988
839,4.19,3306.099003,14.115718,8.85213,1.460788
840,4.195,3352.338149,14.140015,8.859428,1.458568
841,4.2,3329.218576,14.164361,8.866715,1.45634
842,4.205,3340.778363,14.188626,8.873992,1.454117
843,4.21,3467.936017,14.213358,8.881256,1.451846
844,4.215,3537.294737,14.238764,8.88851,1.449508
845,4.22,3514.175163,14.264296,8.895751,1.447154
846,4.225,3502.615377,14.289662,8.902981,1.444812
847,4.23,3583.533884,14.315236,8.9102,1.442447
848,4.235,3571.974097,14.341018,8.917406,1.440058
849,4.24,3618.213244,14.366882,8.9246,1.437657
850,4.245,3548.854524,14.39262,8.931782,1.435264
851,4.25,3479.495803,14.417819,8.938953,1.432918
852,4.255,3491.05559,14.442769,8.946112,1.430592
853,4.26,3421.69687,14.467473,8.953259,1.428285
854,4.265,3352.338149,14.491642,8.960395,1.426026
855,4.27,3282.979429,14.515279,8.967519,1.423814
856,4.275,3352.338149,14.538879,8.974633,1.421602
857,4.28,3352.338149,14.562689,8.981735,1.419367
858,4.285,3375.457723,14.586543,8.988826,1.417124
859,4.29,3375.457723,14.610441,8.995906,1.414872
860,4.295,3433.256656,14.634505,9.002975,1.412601
861,4.3,3514.175163,14.65902,9.010032,1.410283
862,4.305,3433.256656,14.683495,9.017078,1.407965
863,4.31,3363.897936,14.707401,9.024112,1.405698
864,4.315,3363.897936,14.731025,9.031135,1.403455
865,4.32,3467.936017,14.754976,9.038146,1.401176
866,4.325,3491.05559,14.779332,9.045147,1.398854
867,4.33,3375.457723,14.803326,9.052135,1.396563
868,4.335,3352.338149,14.826797,9.059112,1.394319
869,4.34,3340.778363,14.850109,9.066078,1.392088
870,4.345,3271.419642,14.873103,9.073033,1.389884
871,4.35,3155.821775,14.895419,9.079977,1.387743
872,4.355,3155.821775,14.9173,9.086911,1.385641
873,4.36,3132.702202,14.939067,9.093834,1.383548
874,4.365,3202.060922,14.960962,9.100746,1.381438
875,4.37,3190.501135,14.983022,9.107648,1.379309
876,4.375,3294.539216,15.005366,9.114539,1.377148
877,4.38,3387.01751,15.028351,9.121419,1.374921
878,4.385,3479.495803,15.051934,9.128288,1.37263
879,4.39,3433.256656,15.075635,9.135146,1.370324
880,4.395,3467.936017,15.099258,9.141992,1.368021
881,4.4,3514.175163,15.123116,9.148826,1.365691
882,4.405,3514.175163,15.147092,9.155648,1.363345
883,4.41,3491.05559,15.170948,9.162459,1.361007
884,4.415,3352.338149,15.194214,9.169259,1.358725
885,4.42,3306.099003,15.216813,9.176047,1.356505
886,4.425,3294.539216,15.239179,9.182824,1.354305
887,4.43,3236.740282,15.261275,9.18959,1.352128
888,4.435,3167.381562,15.282906,9.196345,1.349995
889,4.44,3190.501135,15.304347,9.20309,1.347878
890,4.445,3213.620709,15.32591,9.209824,1.345745
891,4.45,3363.897936,15.34802,9.216547,1.343553
892,4.455,3340.778363,15.370522,9.223259,1.341317
893,4.46,3410.137083,15.393141,9.22996,1.339066
894,4.465,3583.533884,15.416532,9.23665,1.336732
895,4.47,3595.093671,15.4405,9.243327,1.334335
896,4.475,3606.653457,15.464503,9.249993,1.33193
897,4.48,3456.37623,15.488001,9.256647,1.329572
898,4.485,3410.137083,15.510805,9.263289,1.327282
899,4.49,3410.137083,15.533417,9.26992,1.325007
900,4.495,3433.256656,15.556066,9.276539,1.322724
901,4.5,3317.658789,15.578371,9.283147,1.320473
902,4.505,3306.099003,15.600219,9.289744,1.318265
903,4.51,3352.338149,15.622145,9.29633,1.316045
904,4.515,3375.457723,15.644261,9.302904,1.313802
905,4.52,3329.218576,15.666264,9.309468,1.311566
906,4.525,3306.099003,15.688002,9.31602,1.309354
907,4.53,3352.338149,15.709779,9.322561,1.307135
908,4.535,3491.05559,15.732122,9.329091,1.304852
909,4.54,3629.773031,15.75533,9.335609,1.302475
910,4.545,3583.533884,15.778796,9.342116,1.300066
911,4.55,3595.093671,15.802106,9.34861,1.297669
912,4.555,3560.41431,15.825299,9.355092,1.29528
913,4.56,3467.936017,15.848038,9.361563,1.292934
914,4.565,3329.218576,15.86999,9.368022,1.290667
915,4.57,3306.099,15.891381,9.37447,1.288455
916,4.575,3302.24574,15.912662,9.380907,1.286251
917,4.58,3269.10769,15.933869,9.387332,1.284051
918,4.585,3268.11685,15.954743,9.393747,1.281882
919,4.59,3281.69501,15.975361,9.400151,1.279737
920,4.595,3306.099,15.99598,9.406545,1.277588
921,4.6,3306.099,16.016823,9.412927,1.275412
922,4.605,3307.64031,16.037998,9.419299,1.273196
923,4.61,3293.85923,16.059174,9.425659,1.270976
924,4.615,3279.32897,16.080678,9.432008,1.268717
925,4.62,3264.81405,16.102328,9.438346,1.266439
926,4.625,3258.35206,16.123574,9.444673,1.264199
927,4.63,3264.94616,16.144453,9.450988,1.261995
928,4.635,3257.29101,16.165224,9.457293,1.259799
929,4.64,3214.81655,16.186103,9.463586,1.257587
930,4.645,3171.11053,16.206692,9.469869,1.255403
931,4.65,3152.66911,16.226702,9.47614,1.253278
932,4.655,3143.93171,16.246461,9.482401,1.251176
933,4.66,3138.95074,16.266187,9.488652,1.249074
934,4.665,3140.70513,16.285808,9.494892,1.246981
935,4.67,3137.21334,16.305288,9.501122,1.244899
936,4.675,3112.27095,16.324807,9.507341,1.242809
937,4.68,3076.70146,16.344616,9.51355,1.240684
938,4.685,3049.57012,16.364891,9.519748,1.238503
939,4.69,3027.72046,16.385561,9.525935,1.236276
940,4.695,3013.93106,16.405908,9.532111,1.23408
941,4.7,3014.70513,16.4254,9.538276,1.231974
942,4.705,3012.6906,16.443686,9.544431,1.229999
943,4.71,2999.25765,16.45992,9.550576,1.228248
944,4.715,2973.41226,16.474925,9.556714,1.22663
945,4.72,2949.83017,16.490476,9.562843,1.22495
946,4.725,2931.7821,16.507278,9.568963,1.223128
947,4.73,2914.489,16.524797,9.575074,1.221224
948,4.735,2903.92194,16.542535,9.581175,1.219292
949,4.74,2903.34933,16.560807,9.587266,1.217296
950,4.745,2898.25019,16.579226,9.593348,1.215281
951,4.75,2883.4542,16.597754,9.599419,1.213251
952,4.755,2868.21428,16.616567,9.60548,1.211185
953,4.76,2850.31313,16.635766,9.611531,1.209071
954,4.765,2833.90366,16.654932,9.617571,1.206958
955,4.77,2825.44022,16.673439,9.623601,1.204915
956,4.775,2824.48765,16.690801,9.62962,1.202999
957,4.78,2824.80388,16.706435,9.635631,1.201275
958,4.785,2818.99351,16.720625,9.641634,1.199713
959,4.79,2809.28794,16.734485,9.647628,1.198187
960,4.795,2795.56293,16.748811,9.653615,1.196605
961,4.8,2779.94226,16.763394,9.659594,1.194992
962,4.805,2767.0479,16.77813,9.665565,1.193359
963,4.81,2762.78903,16.793122,9.671528,1.191695
964,4.815,2761.62137,16.808402,9.677482,1.189995
965,4.82,2756.83745,16.824312,9.683428,1.18822
966,4.825,2747.68119,16.841399,9.689364,1.186308
967,4.83,2737.95265,16.859382,9.69529,1.184289
968,4.835,2727.42295,16.877404,9.701207,1.182262
969,4.84,2716.77879,16.894883,9.707113,1.180294
970,4.845,2703.73111,16.911413,9.71301,1.178433
971,4.85,2689.99671,16.926898,9.718898,1.17669
972,4.855,2676.14785,16.941239,9.724777,1.175077
973,4.86,2662.87127,16.954373,9.730649,1.173602
974,4.865,2651.42593,16.967152,9.736513,1.172166
975,4.87,2640.89623,16.980354,9.74237,1.170678
976,4.875,2631.73996,16.99398,9.74822,1.16914
977,4.88,2623.95713,17.007891,9.754062,1.167566
978,4.885,2617.08993,17.021581,9.759896,1.166016
979,4.89,2610.33719,17.035387,9.765722,1.16445
980,4.895,2603.01217,17.049579,9.77154,1.162837
981,4.9,2595.57271,17.064454,9.77735,1.161141
982,4.905,2588.24769,17.080515,9.783151,1.159304
983,4.91,2579.66369,17.097219,9.788943,1.157387
984,4.915,2570.27852,17.113829,9.794725,1.155479
985,4.92,2560.32108,17.129545,9.800498,1.153672
986,4.925,2550.59255,17.143938,9.806262,1.15202
987,4.93,2540.74956,17.157513,9.812018,1.150462
988,4.935,2531.47884,17.17087,9.817767,1.148927
989,4.94,2521.86476,17.184142,9.823508,1.147401
990,4.945,2513.85303,17.197033,9.829241,1.145918
991,4.95,2507.44364,17.20951,9.834967,1.144482
992,4.955,2503.89559,17.221938,9.840686,1.14305
993,4.96,2502.29324,17.234516,9.846397,1.141598
994,4.965,2504.69676,17.247835,9.852102,1.140056
995,4.97,2506.29911,17.262025,9.857798,1.138407
996,4.975,2505.95575,17.277081,9.863485,1.136652
997,4.98,2501.94988,17.292901,9.869164,1.134803
998,4.985,2498.17292,17.309022,9.874833,1.132914
999,4.99,2491.99244,17.325085,9.880493,1.131029
1000,4.995,2483.98071,17.340501,9.886144,1.129219
1001,5,2475.1678,17.355012,9.891786,1.127515
1002,5.005,2466.92716,17.368916,9.897419,1.125882
1003,5.01,2458.91543,17.382345,9.903045,1.124304
1004,5.015,2451.81932,17.395268,9.908662,1.122786
1005,5.02,2447.12673,17.407525,9.914273,1.121346
1006,5.025,2443.92204,17.419217,9.919876,1.119973
1007,5.03,2444.15095,17.430797,9.925472,1.118612
1008,5.035,2447.58455,17.442428,9.931062,1.117243
1009,5.04,2453.87948,17.454528,9.936645,1.115815
1010,5.045,2458.80097,17.467643,9.94222,1.114261
1011,5.05,2462.23457,17.481897,9.947787,1.112565
1012,5.055,2464.18028,17.496932,9.953345,1.110771
1013,5.06,2463.37911,17.511943,9.958895,1.108976
1014,5.065,2460.63223,17.526354,9.964435,1.107253
1015,5.07,2456.74081,17.540295,9.969967,1.105585
1016,5.075,2451.81932,17.553769,9.975491,1.103971
1017,5.08,2444.49431,17.566745,9.981007,1.102417
1018,5.085,2437.74156,17.579289,9.986515,1.100914
1019,5.09,2433.04897,17.591307,9.992016,1.099475
1020,5.095,2430.64545,17.602422,9.99751,1.098145
1021,5.1,2430.531,17.612699,10.002998,1.096918
1022,5.105,2432.59116,17.622964,10.00848,1.095691
1023,5.11,2437.16929,17.63366,10.013955,1.094408
1024,5.115,2444.03649,17.645039,10.019424,1.093039
1025,5.12,2449.64471,17.657476,10.024885,1.091536
1026,5.125,2453.30721,17.670683,10.030339,1.089935
1027,5.13,2455.02401,17.684311,10.035784,1.088279
1028,5.135,2454.68065,17.698264,10.041221,1.086579
1029,5.14,2453.87948,17.712415,10.04665,1.084851
1030,5.145,2451.01815,17.726544,10.05207,1.083124
1031,5.15,2448.38572,17.740243,10.057481,1.081448
1032,5.155,2444.37985,17.753454,10.062884,1.079831
1033,5.16,2439.45836,17.766146,10.06828,1.078277
1034,5.165,2434.42241,17.77826,10.073667,1.076793
1035,5.17,2430.30209,17.789922,10.079048,1.075365
1036,5.175,2428.92865,17.801382,10.084421,1.073961
1037,5.18,2431.56108,17.81292,10.089787,1.072545
1038,5.185,2434.76577,17.824845,10.095146,1.071077
1039,5.19,2437.97047,17.837248,10.100498,1.069547
1040,5.195,2440.37399,17.850343,10.105842,1.067926
1041,5.2,2443.23532,17.864035,10.111177,1.066226
